Timestamp,Voltage (V),Current (A),Power (W),Energy (kWh),Frequency (Hz),Power Factor
2024-11-04 15:45:17,210.60,4.12,857.20,0.913,50.0,0.99
2024-11-04 15:45:18,210.60,4.12,857.20,0.913,50.0,0.99
2024-11-04 15:45:18,210.70,4.13,858.20,0.913,50.0,0.99
2024-11-04 15:45:19,210.70,4.13,858.20,0.913,50.0,0.99
2024-11-04 15:45:19,210.50,4.13,857.90,0.914,50.0,0.99
2024-11-04 15:45:20,210.50,4.13,857.90,0.914,50.0,0.99
2024-11-04 15:45:21,210.50,4.14,859.10,0.914,50.0,0.99
2024-11-04 15:45:21,210.50,4.14,859.10,0.914,50.0,0.99
2024-11-04 15:45:22,210.50,4.14,859.10,0.914,50.0,0.99
2024-11-04 15:45:22,210.50,4.14,859.10,0.914,50.0,0.99
2024-11-04 15:45:23,210.80,4.14,860.20,0.915,50.0,0.99
2024-11-04 15:45:24,210.80,4.14,860.20,0.915,50.0,0.99
2024-11-04 15:45:24,210.80,4.14,860.20,0.915,50.0,0.99
2024-11-04 15:45:25,210.60,4.13,858.70,0.915,50.0,0.99
2024-11-04 15:45:25,210.60,4.13,858.70,0.915,50.0,0.99
2024-11-04 15:45:26,210.80,4.13,858.90,0.915,50.0,0.99
2024-11-04 15:45:26,210.80,4.13,858.90,0.915,50.0,0.99
2024-11-04 15:45:27,210.60,4.13,857.20,0.916,50.0,0.99
2024-11-04 15:45:28,210.60,4.13,857.20,0.916,50.0,0.99
2024-11-04 15:45:28,209.60,4.13,854.90,0.916,50.0,0.99
2024-11-04 15:45:29,209.60,4.13,854.90,0.916,50.0,0.99
2024-11-04 15:45:29,210.30,4.11,854.50,0.916,50.0,0.99
2024-11-04 15:45:30,210.30,4.11,854.50,0.916,50.0,0.99
2024-11-04 15:45:31,209.90,4.12,853.50,0.916,50.0,0.99
2024-11-04 15:45:31,209.90,4.12,853.50,0.916,50.0,0.99
2024-11-04 15:45:32,210.00,4.11,853.30,0.917,50.0,0.99
2024-11-04 15:45:32,210.00,4.11,853.30,0.917,50.0,0.99
2024-11-04 15:45:33,210.00,4.12,854.00,0.917,50.0,0.99
2024-11-04 15:45:34,210.00,4.12,854.00,0.917,50.0,0.99
2024-11-04 15:45:34,210.00,4.12,854.00,0.917,50.0,0.99
2024-11-04 15:45:35,210.00,4.12,854.20,0.917,50.0,0.99
2024-11-04 15:45:35,210.00,4.12,854.20,0.918,50.0,0.99
2024-11-04 15:45:36,210.20,4.12,855.00,0.918,50.0,0.99
2024-11-04 15:45:37,210.20,4.12,855.00,0.918,50.0,0.99
2024-11-04 15:45:37,210.30,4.13,855.80,0.918,50.0,0.99
2024-11-04 15:45:38,210.30,4.13,855.80,0.918,50.0,0.99
2024-11-04 15:45:38,210.30,4.12,856.00,0.918,50.0,0.99
2024-11-04 15:45:39,210.30,4.12,856.00,0.918,50.0,0.99
2024-11-04 15:45:40,210.30,4.13,856.70,0.918,50.0,0.99
2024-11-04 15:45:40,210.30,4.13,856.70,0.919,50.0,0.99
2024-11-04 15:45:41,210.10,4.13,856.50,0.919,50.0,0.99
2024-11-04 15:45:41,210.10,4.13,856.50,0.919,50.0,0.99
2024-11-04 15:45:42,210.10,4.13,856.40,0.919,50.0,0.99
2024-11-04 15:45:43,210.10,4.13,856.40,0.919,50.0,0.99
2024-11-04 15:45:43,210.10,4.13,856.40,0.919,50.0,0.99
2024-11-04 15:45:44,209.70,4.13,855.80,0.919,50.0,0.99
2024-11-04 15:45:44,209.70,4.13,855.80,0.920,50.0,0.99
2024-11-04 15:45:45,209.70,4.13,855.00,0.920,50.0,0.99
2024-11-04 15:45:46,209.70,4.13,855.00,0.920,50.0,0.99
2024-11-04 15:45:46,209.70,4.13,855.00,0.920,50.0,0.99
2024-11-04 15:45:47,209.70,4.13,855.00,0.920,50.0,0.99
2024-11-04 15:45:47,209.90,4.12,855.20,0.920,50.0,0.99
2024-11-04 15:45:48,209.90,4.12,855.20,0.920,50.0,0.99
2024-11-04 15:45:49,210.20,4.13,856.10,0.921,50.0,0.99
2024-11-04 15:45:49,210.20,4.13,856.10,0.921,50.0,0.99
2024-11-04 15:45:50,210.20,4.13,856.10,0.921,50.0,0.99
2024-11-04 15:45:50,210.30,4.12,855.80,0.921,50.0,0.99
2024-11-04 15:45:51,210.30,4.12,855.80,0.921,50.0,0.99
2024-11-04 15:45:52,210.10,4.13,856.10,0.921,50.0,0.99
2024-11-04 15:45:52,210.10,4.13,856.10,0.921,50.0,0.99
2024-11-04 15:45:53,210.00,4.13,855.70,0.922,50.0,0.99
2024-11-04 15:45:53,210.00,4.13,855.70,0.922,50.0,0.99
2024-11-04 15:45:54,210.00,4.13,856.40,0.922,50.0,0.99
2024-11-04 15:45:55,210.00,4.13,856.40,0.922,50.0,0.99
2024-11-04 15:45:55,210.10,4.13,856.30,0.922,50.0,0.99
2024-11-04 15:45:56,210.10,4.13,856.30,0.922,50.0,0.99
2024-11-04 15:45:56,210.30,4.12,856.00,0.922,50.0,0.99
2024-11-04 15:45:57,210.30,4.12,856.00,0.923,50.0,0.99
2024-11-04 15:45:57,210.30,4.12,855.80,0.923,50.0,0.99
2024-11-04 15:45:58,210.30,4.12,855.80,0.923,50.0,0.99
2024-11-04 15:45:59,210.30,4.12,855.50,0.923,50.0,0.99
2024-11-04 15:45:59,210.30,4.12,855.50,0.923,50.0,0.99
2024-11-04 15:46:00,210.30,4.12,856.10,0.923,50.0,0.99
2024-11-04 15:46:00,210.30,4.12,856.10,0.923,50.0,0.99
2024-11-04 15:46:01,210.30,4.12,856.10,0.924,50.0,0.99
2024-11-04 15:46:02,210.20,4.13,855.90,0.924,50.0,0.99
2024-11-04 15:46:02,210.20,4.13,855.90,0.924,50.0,0.99
2024-11-04 15:46:03,210.00,4.13,855.80,0.924,50.0,0.99
2024-11-04 15:46:03,210.00,4.13,855.80,0.924,50.0,0.99
2024-11-04 15:46:04,210.10,4.12,855.20,0.924,50.0,0.99
2024-11-04 15:46:05,210.10,4.12,855.20,0.924,50.0,0.99
2024-11-04 15:46:05,210.10,4.12,855.10,0.925,50.0,0.99
2024-11-04 15:46:06,210.10,4.12,855.10,0.925,50.0,0.99
2024-11-04 15:46:06,210.20,4.12,854.90,0.925,50.0,0.99
2024-11-04 15:46:07,210.20,4.12,854.90,0.925,50.0,0.99
2024-11-04 15:46:08,210.20,4.12,854.90,0.925,50.0,0.99
2024-11-04 15:46:08,210.70,4.12,855.80,0.925,50.0,0.99
2024-11-04 15:46:09,210.70,4.12,855.80,0.925,50.0,0.99
2024-11-04 15:46:09,210.60,4.12,855.90,0.926,50.0,0.99
2024-11-04 15:46:10,210.60,4.12,855.90,0.926,50.0,0.99
2024-11-04 15:46:11,208.90,4.13,852.80,0.926,50.0,0.99
2024-11-04 15:46:11,208.90,4.13,852.80,0.926,50.0,0.99
2024-11-04 15:46:12,210.00,4.13,854.50,0.926,50.0,0.99
2024-11-04 15:46:12,210.00,4.13,854.50,0.926,50.0,0.99
2024-11-04 15:46:13,209.70,4.12,853.10,0.926,50.0,0.99
2024-11-04 15:46:14,209.70,4.12,853.10,0.927,50.0,0.99
2024-11-04 15:46:14,209.70,4.12,852.70,0.927,50.0,0.99
2024-11-04 15:46:15,209.70,4.12,852.70,0.927,50.0,0.99
2024-11-04 15:46:15,209.70,4.12,852.80,0.927,50.0,0.99
2024-11-04 15:46:16,209.70,4.12,852.80,0.927,50.0,0.99
2024-11-04 15:46:17,209.80,4.11,852.50,0.927,50.0,0.99
2024-11-04 15:46:17,209.80,4.11,852.50,0.927,50.0,0.99
2024-11-04 15:46:18,209.80,4.11,852.50,0.928,50.0,0.99
2024-11-04 15:46:18,210.00,4.12,853.30,0.928,50.0,0.99
2024-11-04 15:46:19,210.00,4.12,853.30,0.928,50.0,0.99
2024-11-04 15:46:20,210.00,4.12,853.40,0.928,50.0,0.99
2024-11-04 15:46:20,210.00,4.12,853.40,0.928,50.0,0.99
2024-11-04 15:46:21,209.90,4.12,853.80,0.928,50.0,0.99
2024-11-04 15:46:21,209.90,4.12,853.80,0.928,50.0,0.99
2024-11-04 15:46:22,209.80,4.13,854.30,0.929,50.0,0.99
2024-11-04 15:46:23,209.80,4.13,854.30,0.929,50.0,0.99
2024-11-04 15:46:23,209.80,4.12,853.80,0.929,50.0,0.99
2024-11-04 15:46:24,209.80,4.12,853.80,0.929,50.0,0.99
2024-11-04 15:46:24,209.80,4.13,854.40,0.929,50.0,0.99
2024-11-04 15:46:25,209.80,4.13,854.40,0.929,50.0,0.99
2024-11-04 15:46:26,209.90,4.12,853.70,0.929,50.0,0.99
2024-11-04 15:46:26,209.90,4.12,853.70,0.929,50.0,0.99
2024-11-04 15:46:27,209.90,4.12,853.70,0.930,50.0,0.99
2024-11-04 15:46:27,209.90,4.13,854.10,0.930,50.0,0.99
2024-11-04 15:46:28,209.90,4.13,854.10,0.930,50.0,0.99
2024-11-04 15:46:29,209.90,4.12,853.80,0.930,50.0,0.99
2024-11-04 15:46:29,209.90,4.12,853.80,0.930,50.0,0.99
2024-11-04 15:46:30,209.90,4.12,854.50,0.930,50.0,0.99
2024-11-04 15:46:30,209.90,4.12,854.50,0.931,50.0,0.99
2024-11-04 15:46:31,210.10,4.12,854.60,0.931,50.0,0.99
2024-11-04 15:46:31,210.10,4.12,854.60,0.931,50.0,0.99
2024-11-04 15:46:32,210.10,4.12,854.70,0.931,50.0,0.99
2024-11-04 15:46:33,210.10,4.12,854.70,0.931,50.0,0.99
2024-11-04 15:46:33,209.70,4.13,854.10,0.931,50.0,0.99
2024-11-04 15:46:34,209.70,4.13,854.10,0.931,50.0,0.99
2024-11-04 15:46:34,209.70,4.13,854.10,0.931,50.0,0.99
2024-11-04 15:46:35,209.70,4.12,853.00,0.932,50.0,0.99
2024-11-04 15:46:36,209.70,4.12,853.00,0.932,50.0,0.99
2024-11-04 15:46:36,209.70,4.12,852.90,0.932,50.0,0.99
2024-11-04 15:46:37,209.70,4.12,852.90,0.932,50.0,0.99
2024-11-04 15:46:37,209.70,4.12,853.10,0.932,50.0,0.99
2024-11-04 15:46:38,209.70,4.12,853.10,0.932,50.0,0.99
2024-11-04 15:46:39,209.80,4.12,853.80,0.932,50.0,0.99
2024-11-04 15:46:39,209.80,4.12,853.80,0.933,50.0,0.99
2024-11-04 15:46:40,209.90,4.13,854.60,0.933,50.0,0.99
2024-11-04 15:46:40,209.90,4.13,854.60,0.933,50.0,0.99
2024-11-04 15:46:41,210.30,4.12,854.80,0.933,50.0,0.99
2024-11-04 15:46:42,210.30,4.12,854.80,0.933,50.0,0.99
2024-11-04 15:46:42,210.40,4.11,854.60,0.933,50.0,0.99
2024-11-04 15:46:43,210.40,4.11,854.60,0.933,50.0,0.99
2024-11-04 15:46:43,210.00,4.12,854.00,0.934,50.0,0.99
2024-11-04 15:46:44,210.00,4.12,854.00,0.934,50.0,0.99
2024-11-04 15:46:45,210.00,4.12,854.00,0.934,50.0,0.99
2024-11-04 15:46:45,210.00,4.11,853.70,0.934,50.0,0.99
2024-11-04 15:46:46,210.00,4.11,853.70,0.934,50.0,0.99
2024-11-04 15:46:46,210.00,4.12,854.10,0.934,50.0,0.99
2024-11-04 15:46:47,210.00,4.12,854.10,0.934,50.0,0.99
2024-11-04 15:46:48,209.90,4.12,854.20,0.935,50.0,0.99
2024-11-04 15:46:48,209.90,4.12,854.20,0.935,50.0,0.99
2024-11-04 15:46:49,210.10,4.13,855.40,0.935,50.0,0.99
2024-11-04 15:46:49,210.10,4.13,855.40,0.935,50.0,0.99
2024-11-04 15:46:50,210.20,4.13,856.50,0.935,50.0,0.99
2024-11-04 15:46:51,210.20,4.13,856.50,0.935,50.0,0.99
2024-11-04 15:46:51,210.20,4.13,856.50,0.935,50.0,0.99
2024-11-04 15:46:52,210.30,4.13,857.00,0.936,50.0,0.99
2024-11-04 15:46:52,210.30,4.13,857.00,0.936,50.0,0.99
2024-11-04 15:46:53,210.00,4.14,857.30,0.936,50.0,0.99
2024-11-04 15:46:54,210.00,4.14,857.30,0.936,50.0,0.99
2024-11-04 15:46:54,209.70,4.14,857.20,0.936,50.0,0.99
2024-11-04 15:46:55,209.70,4.14,857.20,0.936,50.0,0.99
2024-11-04 15:46:55,209.80,4.14,857.20,0.936,50.0,0.99
2024-11-04 15:46:56,209.80,4.14,857.20,0.937,50.0,0.99
2024-11-04 15:46:57,209.80,4.14,857.50,0.937,50.0,0.99
2024-11-04 15:46:57,209.80,4.14,857.50,0.937,50.0,0.99
2024-11-04 15:46:58,209.90,4.14,857.30,0.937,50.0,0.99
2024-11-04 15:46:58,209.90,4.14,857.30,0.937,50.0,0.99
2024-11-04 15:46:59,210.00,4.13,857.40,0.937,50.0,0.99
2024-11-04 15:47:00,210.00,4.13,857.40,0.937,50.0,0.99
2024-11-04 15:47:00,210.20,4.14,857.30,0.938,50.0,0.99
2024-11-04 15:47:01,210.20,4.14,857.30,0.938,50.0,0.99
2024-11-04 15:47:01,210.20,4.14,857.30,0.938,50.0,0.99
2024-11-04 15:47:02,210.20,4.13,857.40,0.938,50.0,0.99
2024-11-04 15:47:02,210.20,4.13,857.40,0.938,50.0,0.99
2024-11-04 15:47:03,210.40,4.13,857.20,0.938,50.0,0.99
2024-11-04 15:47:04,210.40,4.13,857.20,0.938,50.0,0.99
2024-11-04 15:47:04,210.30,4.13,857.00,0.939,50.0,0.99
2024-11-04 15:47:05,210.30,4.13,857.00,0.939,50.0,0.99
2024-11-04 15:47:05,210.90,4.12,857.20,0.939,50.0,0.99
2024-11-04 15:47:06,210.90,4.12,857.20,0.939,50.0,0.99
2024-11-04 15:47:07,211.30,4.11,857.50,0.939,50.0,0.99
2024-11-04 15:47:07,211.30,4.11,857.50,0.939,50.0,0.99
2024-11-04 15:47:08,211.30,4.11,857.20,0.939,50.0,0.99
2024-11-04 15:47:08,211.30,4.11,857.20,0.940,50.0,0.99
2024-11-04 15:47:09,211.70,4.11,857.60,0.940,50.0,0.99
2024-11-04 15:47:10,211.70,4.11,857.60,0.940,50.0,0.99
2024-11-04 15:47:10,211.70,4.11,857.60,0.940,50.0,0.99
2024-11-04 15:47:11,212.10,4.10,857.90,0.940,50.0,0.99
2024-11-04 15:47:11,212.10,4.10,857.90,0.940,50.0,0.99
2024-11-04 15:47:12,212.00,4.10,858.10,0.940,50.0,0.99
2024-11-04 15:47:13,212.00,4.10,858.10,0.941,50.0,0.99
2024-11-04 15:47:13,212.10,4.10,858.40,0.941,50.0,0.99
2024-11-04 15:47:14,212.10,4.10,858.40,0.941,50.0,0.99
2024-11-04 15:47:14,211.80,4.11,857.90,0.941,50.0,0.99
2024-11-04 15:47:15,211.80,4.11,857.90,0.941,50.0,0.99
2024-11-04 15:47:16,211.30,4.11,857.00,0.941,50.0,0.99
2024-11-04 15:47:16,211.30,4.11,857.00,0.941,50.0,0.99
2024-11-04 15:47:17,211.20,4.11,857.20,0.942,50.0,0.99
2024-11-04 15:47:17,211.20,4.11,857.20,0.942,50.0,0.99
2024-11-04 15:47:18,211.20,4.11,857.20,0.942,50.0,0.99
2024-11-04 15:47:19,211.30,4.11,857.40,0.942,50.0,0.99
2024-11-04 15:47:19,211.30,4.11,857.40,0.942,50.0,0.99
2024-11-04 15:47:20,211.40,4.11,857.70,0.942,50.0,0.99
2024-11-04 15:47:20,211.40,4.11,857.70,0.942,50.0,0.99
2024-11-04 15:47:21,211.30,4.11,857.40,0.943,50.0,0.99
2024-11-04 15:47:22,211.30,4.11,857.40,0.943,50.0,0.99
2024-11-04 15:47:22,211.20,4.11,856.90,0.943,50.0,0.99
2024-11-04 15:47:23,211.20,4.11,856.90,0.943,50.0,0.99
2024-11-04 15:47:23,211.30,4.11,857.10,0.943,50.0,0.99
2024-11-04 15:47:24,211.30,4.11,857.10,0.943,50.0,0.99
2024-11-04 15:47:25,211.10,4.11,857.10,0.943,50.0,0.99
2024-11-04 15:47:25,211.10,4.11,857.10,0.944,50.0,0.99
2024-11-04 15:47:26,211.10,4.12,857.80,0.944,50.0,0.99
2024-11-04 15:47:26,211.10,4.12,857.80,0.944,50.0,0.99
2024-11-04 15:47:27,211.20,4.12,858.20,0.944,50.0,0.99
2024-11-04 15:47:28,211.20,4.12,858.20,0.944,50.0,0.99
2024-11-04 15:47:28,211.20,4.12,858.20,0.944,50.0,0.99
2024-11-04 15:47:29,211.30,4.12,858.20,0.944,50.0,0.99
2024-11-04 15:47:29,211.30,4.12,858.20,0.945,50.0,0.99
2024-11-04 15:47:30,211.30,4.12,858.50,0.945,50.0,0.99
2024-11-04 15:47:31,211.30,4.12,858.50,0.945,50.0,0.99
2024-11-04 15:47:31,211.60,4.11,858.40,0.945,50.0,0.99
2024-11-04 15:47:32,211.60,4.11,858.40,0.945,50.0,0.99
2024-11-04 15:47:32,211.50,4.12,858.30,0.945,50.0,0.99
2024-11-04 15:47:33,211.50,4.12,858.30,0.945,50.0,0.99
2024-11-04 15:47:34,211.50,4.11,858.10,0.946,50.0,0.99
2024-11-04 15:47:34,211.50,4.11,858.10,0.946,50.0,0.99
2024-11-04 15:47:35,211.50,4.11,858.10,0.946,50.0,0.99
2024-11-04 15:47:35,211.40,4.12,858.10,0.946,50.0,0.99
2024-11-04 15:47:36,211.40,4.12,858.10,0.946,49.9,0.99
2024-11-04 15:47:36,211.30,4.11,857.80,0.946,50.0,0.99
2024-11-04 15:47:37,211.30,4.11,857.80,0.946,50.0,0.99
2024-11-04 15:47:38,211.20,4.11,857.10,0.947,50.0,0.99
2024-11-04 15:47:38,211.20,4.11,857.10,0.947,50.0,0.99
2024-11-04 15:47:39,211.10,4.11,856.50,0.947,50.0,0.99
2024-11-04 15:47:39,211.10,4.11,856.50,0.947,50.0,0.99
2024-11-04 15:47:40,211.20,4.11,856.10,0.947,50.0,0.99
2024-11-04 15:47:41,211.20,4.11,856.10,0.947,49.9,0.99
2024-11-04 15:47:41,211.20,4.11,855.80,0.947,49.9,0.99
2024-11-04 15:47:42,211.20,4.11,855.80,0.948,49.9,0.99
2024-11-04 15:47:42,211.30,4.10,855.90,0.948,50.0,0.99
2024-11-04 15:47:43,211.30,4.10,855.90,0.948,50.0,0.99
2024-11-04 15:47:44,211.40,4.11,856.60,0.948,50.0,0.99
2024-11-04 15:47:44,211.40,4.11,856.60,0.948,49.9,0.99
2024-11-04 15:47:45,211.40,4.11,856.60,0.948,49.9,0.99
2024-11-04 15:47:45,211.30,4.11,856.10,0.948,50.0,0.99
2024-11-04 15:47:46,211.30,4.11,856.10,0.949,49.9,0.99
2024-11-04 15:47:47,211.00,4.11,856.10,0.949,49.9,0.99
2024-11-04 15:47:47,211.00,4.11,856.10,0.949,50.0,0.99
2024-11-04 15:47:48,210.90,4.11,855.50,0.949,49.9,0.99
2024-11-04 15:47:48,210.90,4.11,855.50,0.949,49.9,0.99
2024-11-04 15:47:49,211.20,4.11,855.90,0.949,49.9,0.99
2024-11-04 15:47:50,211.20,4.11,855.90,0.949,49.9,0.99
2024-11-04 15:47:50,211.30,4.11,855.90,0.950,50.0,0.99
2024-11-04 15:47:51,211.30,4.11,855.90,0.950,49.9,0.99
2024-11-04 15:47:51,211.50,4.10,856.00,0.950,49.9,0.99
2024-11-04 15:47:52,211.50,4.10,856.00,0.950,49.9,0.99
2024-11-04 15:47:53,211.50,4.10,855.90,0.950,49.9,0.99
2024-11-04 15:47:53,211.50,4.10,855.90,0.950,49.9,0.99
2024-11-04 15:47:54,211.50,4.10,855.90,0.950,49.9,0.99
2024-11-04 15:47:54,211.50,4.09,855.00,0.950,49.9,0.99
2024-11-04 15:47:55,211.50,4.09,855.00,0.951,49.9,0.99
2024-11-04 15:47:56,211.60,4.10,855.00,0.951,49.9,0.99
2024-11-04 15:47:56,211.60,4.10,855.00,0.951,49.9,0.99
2024-11-04 15:47:57,211.00,4.10,854.30,0.951,49.9,0.99
2024-11-04 15:47:57,211.00,4.10,854.30,0.951,49.9,0.99
2024-11-04 15:47:58,210.10,4.12,853.10,0.951,49.9,0.99
2024-11-04 15:47:59,210.10,4.12,853.10,0.952,49.9,0.99
2024-11-04 15:47:59,210.10,4.12,853.60,0.952,49.9,0.99
2024-11-04 15:48:00,210.10,4.12,853.60,0.952,49.9,0.99
2024-11-04 15:48:00,210.10,4.12,854.20,0.952,49.9,0.99
2024-11-04 15:48:01,210.10,4.12,854.20,0.952,49.9,0.99
2024-11-04 15:48:02,210.10,4.12,854.20,0.952,49.9,0.99
2024-11-04 15:48:02,210.40,4.12,854.70,0.952,49.9,0.99
2024-11-04 15:48:03,210.40,4.12,854.70,0.952,49.9,0.99
2024-11-04 15:48:03,210.40,4.12,854.90,0.953,49.9,0.99
2024-11-04 15:48:04,210.40,4.12,854.90,0.953,49.9,0.99
2024-11-04 15:48:05,210.30,4.12,854.30,0.953,49.9,0.99
2024-11-04 15:48:05,210.30,4.12,854.30,0.953,49.9,0.99
2024-11-04 15:48:06,210.40,4.11,854.20,0.953,49.9,0.99
2024-11-04 15:48:06,210.40,4.11,854.20,0.953,49.9,0.99
2024-11-04 15:48:07,210.10,4.12,853.50,0.953,49.9,0.99
2024-11-04 15:48:07,210.10,4.12,853.50,0.954,49.9,0.99
2024-11-04 15:48:08,210.10,4.12,853.80,0.954,49.9,0.99
2024-11-04 15:48:09,210.10,4.12,853.80,0.954,49.9,0.99
2024-11-04 15:48:09,210.10,4.12,853.90,0.954,49.9,0.99
2024-11-04 15:48:10,210.10,4.12,853.90,0.954,49.9,0.99
2024-11-04 15:48:10,209.40,4.13,853.00,0.954,49.9,0.99
2024-11-04 15:48:11,209.40,4.13,853.00,0.954,49.9,0.99
2024-11-04 15:48:12,209.50,4.13,853.60,0.955,49.9,0.99
2024-11-04 15:48:12,209.50,4.13,853.60,0.955,49.9,0.99
2024-11-04 15:48:13,209.50,4.13,853.60,0.955,49.9,0.99
2024-11-04 15:48:13,209.70,4.12,853.20,0.955,49.9,0.99
2024-11-04 15:48:14,209.70,4.12,853.20,0.955,49.9,0.99
2024-11-04 15:48:15,209.90,4.12,853.30,0.955,49.9,0.99
2024-11-04 15:48:15,209.90,4.12,853.30,0.955,49.9,0.99
2024-11-04 15:48:16,210.20,4.12,853.50,0.956,49.9,0.99
2024-11-04 15:48:16,210.20,4.12,853.50,0.956,49.9,0.99
2024-11-04 15:48:17,210.00,4.12,852.90,0.956,49.9,0.99
2024-11-04 15:48:18,210.00,4.12,852.90,0.956,49.9,0.99
2024-11-04 15:48:18,210.00,4.12,852.90,0.956,49.9,0.99
2024-11-04 15:48:19,209.90,4.12,853.00,0.956,49.9,0.99
2024-11-04 15:48:19,209.90,4.12,853.00,0.956,49.9,0.99
2024-11-04 15:48:20,209.90,4.12,853.00,0.957,49.9,0.99
2024-11-04 15:48:21,209.90,4.12,853.00,0.957,49.9,0.99
2024-11-04 15:48:21,209.80,4.12,852.80,0.957,49.9,0.99
2024-11-04 15:48:22,209.80,4.12,852.80,0.957,49.9,0.99
2024-11-04 15:48:22,209.90,4.11,852.40,0.957,49.9,0.99
2024-11-04 15:48:23,209.90,4.11,852.40,0.957,49.9,0.99
2024-11-04 15:48:24,210.50,4.11,853.50,0.957,49.9,0.99
2024-11-04 15:48:24,210.50,4.11,853.50,0.958,49.9,0.99
2024-11-04 15:48:25,210.50,4.10,853.10,0.958,49.9,0.99
2024-11-04 15:48:25,210.50,4.10,853.10,0.958,49.9,0.99
2024-11-04 15:48:26,210.50,4.11,853.80,0.958,49.9,0.99
2024-11-04 15:48:27,210.50,4.11,853.80,0.958,49.9,0.99
2024-11-04 15:48:27,210.30,4.11,853.10,0.958,49.9,0.99
2024-11-04 15:48:28,210.30,4.11,853.10,0.958,49.9,0.99
2024-11-04 15:48:28,210.30,4.11,853.50,0.959,49.9,0.99
2024-11-04 15:48:29,210.10,4.12,853.50,0.959,49.9,0.99
2024-11-04 15:48:30,210.10,4.12,853.50,0.959,49.9,0.99
2024-11-04 15:48:30,210.00,4.12,853.70,0.959,49.9,0.99
2024-11-04 15:48:31,210.00,4.12,853.70,0.959,49.9,0.99
2024-11-04 15:48:31,210.20,4.12,854.40,0.959,49.9,0.99
2024-11-04 15:48:32,210.20,4.12,854.40,0.959,49.9,0.99
2024-11-04 15:48:33,210.20,4.12,853.60,0.960,49.9,0.99
2024-11-04 15:48:33,210.20,4.12,853.60,0.960,49.9,0.99
2024-11-04 15:48:34,210.40,4.11,853.40,0.960,49.9,0.99
2024-11-04 15:48:34,210.40,4.11,853.40,0.960,49.9,0.99
2024-11-04 15:48:35,210.30,4.11,853.00,0.960,49.9,0.99
2024-11-04 15:48:36,210.30,4.11,853.00,0.960,49.9,0.99
2024-11-04 15:48:36,210.20,4.11,852.80,0.960,49.9,0.99
2024-11-04 15:48:37,210.20,4.11,852.80,0.961,49.9,0.99
2024-11-04 15:48:37,210.20,4.11,852.80,0.961,49.9,0.99
2024-11-04 15:48:38,210.00,4.12,852.80,0.961,49.9,0.99
2024-11-04 15:48:38,210.00,4.12,852.80,0.961,49.9,0.99
2024-11-04 15:48:39,210.00,4.12,853.40,0.961,49.9,0.99
2024-11-04 15:48:40,210.00,4.12,853.40,0.961,49.9,0.99
2024-11-04 15:48:40,210.00,4.12,853.70,0.961,49.9,0.99
2024-11-04 15:48:41,210.00,4.12,853.70,0.962,49.9,0.99
2024-11-04 15:48:41,209.90,4.12,854.20,0.962,49.9,0.99
2024-11-04 15:48:42,209.90,4.12,854.20,0.962,49.9,0.99
2024-11-04 15:48:43,210.10,4.12,854.50,0.962,49.9,0.99
2024-11-04 15:48:43,210.10,4.12,854.50,0.962,49.9,0.99
2024-11-04 15:48:44,210.30,4.12,855.00,0.962,49.9,0.99
2024-11-04 15:48:44,210.30,4.12,855.00,0.962,49.9,0.99
2024-11-04 15:48:45,210.30,4.12,855.00,0.963,49.9,0.99
2024-11-04 15:48:46,210.30,4.12,854.70,0.963,49.9,0.99
2024-11-04 15:48:46,210.30,4.12,854.70,0.963,49.9,0.99
2024-11-04 15:48:47,210.30,4.12,854.30,0.963,49.9,0.99
2024-11-04 15:48:47,210.30,4.12,854.30,0.963,49.9,0.99
2024-11-04 15:48:48,210.20,4.11,853.70,0.963,49.9,0.99
2024-11-04 15:48:49,210.20,4.11,853.70,0.963,49.9,0.99
2024-11-04 15:48:49,209.90,4.12,853.00,0.964,49.9,0.99
2024-11-04 15:48:50,209.90,4.12,853.00,0.964,49.9,0.99
2024-11-04 15:48:50,209.90,4.11,852.70,0.964,49.9,0.99
2024-11-04 15:48:51,209.90,4.11,852.70,0.964,49.9,0.99
2024-11-04 15:48:52,209.70,4.12,852.00,0.964,49.9,0.99
2024-11-04 15:48:52,209.70,4.12,852.00,0.964,49.9,0.99
2024-11-04 15:48:53,209.80,4.11,851.50,0.964,49.9,0.99
2024-11-04 15:48:53,209.80,4.11,851.50,0.965,49.9,0.99
2024-11-04 15:48:54,209.90,4.11,850.80,0.965,49.9,0.99
2024-11-04 15:48:55,209.90,4.11,850.80,0.965,49.9,0.99
2024-11-04 15:48:55,210.00,4.10,850.60,0.965,49.9,0.99
2024-11-04 15:48:56,210.00,4.10,850.60,0.965,49.9,0.99
2024-11-04 15:48:56,210.00,4.10,850.60,0.965,49.9,0.99
2024-11-04 15:48:57,210.10,4.10,849.70,0.965,49.9,0.99
2024-11-04 15:48:58,210.10,4.10,849.70,0.966,49.9,0.99
2024-11-04 15:48:58,210.00,4.10,849.50,0.966,49.9,0.99
2024-11-04 15:48:59,210.00,4.10,849.50,0.966,49.9,0.99
2024-11-04 15:48:59,209.80,4.10,849.30,0.966,49.9,0.99
2024-11-04 15:49:00,209.80,4.10,849.30,0.966,49.9,0.99
2024-11-04 15:49:01,209.50,4.11,849.20,0.966,49.9,0.99
2024-11-04 15:49:01,209.50,4.11,849.20,0.966,49.9,0.99
